"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","map_id","hue","lightness","saturation","ishihara_plate","correct_response"
"","","","","","html-slider-response","73","117193","0.0-65.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-142","","0","images/G_D_U_12.png","","","","playful","2","12","G","D","U","",""
"","","","","","html-slider-response","74","118927","0.0-66.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/R_L_S_37.png","","","","playful","2","37","R","L","S","",""
"","","","","","html-slider-response","75","120118","0.0-67.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/B_L_S_13.png","","","","playful","1","13","B","L","S","",""
"","","","","","html-slider-response","76","121698","0.0-68.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/Y_D_S_30.png","","","","playful","2","30","Y","D","S","",""
"","","","","","html-slider-response","77","123107","0.0-69.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/R_D_U_02.png","","","","playful","2","02","R","D","U","",""
"","","","","","html-slider-response","78","124460","0.0-70.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","169","","0","images/B_D_S_23.png","","","","playful","1","23","B","D","S","",""
"","","","","","html-slider-response","79","125733","0.0-71.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/Y_L_S_27.png","","","","playful","1","27","Y","L","S","",""
"","","","","","html-slider-response","80","127063","0.0-72.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/R_L_U_41.png","","","","playful","1","41","R","L","U","",""
"","","","","","html-slider-response","81","128486","0.0-73.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/R_D_S_44.png","","","","playful","2","44","R","D","S","",""
"","","","","","html-slider-response","82","129653","0.0-74.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/Y_L_S_27.png","","","","playful","2","27","Y","L","S","",""
"","","","","","html-slider-response","83","130869","0.0-75.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/G_L_S_05.png","","","","playful","1","05","G","L","S","",""
"","","","","","html-slider-response","84","132052","0.0-76.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/Y_L_U_28.png","","","","playful","1","28","Y","L","U","",""
"","","","","","html-slider-response","85","133438","0.0-77.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-193","","0","images/B_D_U_26.png","","","","playful","1","26","B","D","U","",""
"","","","","","html-slider-response","86","134516","0.0-78.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-134","","0","images/Y_D_S_30.png","","","","playful","1","30","Y","D","S","",""
"","","","","","html-slider-response","87","135610","0.0-79.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","101","","0","images/G_L_S_05.png","","","","playful","2","05","G","L","S","",""
"","","","","","html-button-response","88","137001","0.0-80.0","ca079jsn2e","13","887","<p>Great Job! You've finished block 2.<br></br> You have 6 block(s) left to go.<br></br></p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","89","137705","0.0-81.0","ca079jsn2e","13","703","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>positive</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","90","138567","0.0-82.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","137","","0","images/Y_L_S_27.png","","","","positive","2","27","Y","L","S","",""
"","","","","","html-slider-response","91","140154","0.0-83.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/G_L_U_07.png","","","","positive","1","07","G","L","U","",""
"","","","","","html-slider-response","92","142165","0.0-84.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-179","","0","images/Y_D_S_30.png","","","","positive","1","30","Y","D","S","",""
"","","","","","html-slider-response","93","143300","0.0-85.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","156","","0","images/Y_L_S_27.png","","","","positive","1","27","Y","L","S","",""
"","","","","","html-slider-response","94","145147","0.0-86.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","168","","0","images/B_L_U_15.png","","","","positive","1","15","B","L","U","",""
"","","","","","html-slider-response","95","147318","0.0-87.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-182","","0","images/Y_D_U_33.png","","","","positive","1","33","Y","D","U","",""
"","","","","","html-slider-response","96","148533","0.0-88.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","157","","0","images/G_L_S_05.png","","","","positive","1","05","G","L","S","",""
"","","","","","html-slider-response","97","149861","0.0-89.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-132","","0","images/G_D_U_12.png","","","","positive","2","12","G","D","U","",""
"","","","","","html-slider-response","98","150850","0.0-90.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","134","","0","images/B_D_U_26.png","","","","positive","1","26","B","D","U","",""
"","","","","","html-slider-response","99","151855","0.0-91.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/R_D_S_44.png","","","","positive","1","44","R","D","S","",""
"","","","","","html-slider-response","100","153127","0.0-92.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-102","","0","images/R_D_U_02.png","","","","positive","1","02","R","D","U","",""
"","","","","","html-slider-response","101","156213","0.0-93.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","198","","0","images/R_L_S_37.png","","","","positive","1","37","R","L","S","",""
"","","","","","html-slider-response","102","157663","0.0-94.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","193","","0","images/R_L_U_41.png","","","","positive","2","41","R","L","U","",""
"","","","","","html-slider-response","103","158896","0.0-95.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-174","","0","images/G_D_S_10.png","","","","positive","2","10","G","D","S","",""
"","","","","","html-slider-response","104","160256","0.0-96.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-139","","0","images/R_D_U_02.png","","","","positive","2","02","R","D","U","",""
"","","","","","html-slider-response","105","161716","0.0-97.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","99","","0","images/R_L_U_41.png","","","","positive","1","41","R","L","U","",""
"","","","","","html-slider-response","106","162858","0.0-98.0","ca079jsn2e","13","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-144","","0","images/B_D_U_26.png","","","","positive","2","26","B","D","U","",""
