"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","map_id","hue","lightness","saturation","ishihara_plate","correct_response"
"","","","","","html-slider-response","163","273453","0.0-155.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","166","","0","images/Y_D_S_05.png","","","","positive","2","05","Y","D","S","",""
"","","","","","html-slider-response","164","274187","0.0-156.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-49","","0","images/Y_D_S_05.png","","","","positive","1","05","Y","D","S","",""
"","","","","","html-slider-response","165","275140","0.0-157.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","133","","0","images/Y_D_U_07.png","","","","positive","1","07","Y","D","U","",""
"","","","","","html-slider-response","166","275988","0.0-158.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","61","","0","images/B_D_U_41.png","","","","positive","1","41","B","D","U","",""
"","","","","","html-slider-response","167","276692","0.0-159.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","43","","0","images/R_D_S_13.png","","","","positive","1","13","R","D","S","",""
"","","","","","html-slider-response","168","277564","0.0-160.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-74","","0","images/Y_D_U_07.png","","","","positive","2","07","Y","D","U","",""
"","","","","","html-slider-response","169","278396","0.0-161.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-89","","0","images/Y_L_S_44.png","","","","positive","1","44","Y","L","S","",""
"","","","","","html-slider-response","170","279579","0.0-162.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-104","","0","images/R_L_S_10.png","","","","positive","2","10","R","L","S","",""
"","","","","","html-slider-response","171","280443","0.0-163.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","77","","0","images/R_D_U_15.png","","","","positive","1","15","R","D","U","",""
"","","","","","html-slider-response","172","281483","0.0-164.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","61","","0","images/G_D_S_27.png","","","","positive","1","27","G","D","S","",""
"","","","","","html-slider-response","173","282707","0.0-165.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-53","","0","images/R_L_U_12.png","","","","positive","1","12","R","L","U","",""
"","","","","","html-slider-response","174","283914","0.0-166.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","16","","0","images/G_L_S_23.png","","","","positive","1","23","G","L","S","",""
"","","","","","html-slider-response","175","285138","0.0-167.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-18","","0","images/B_L_U_33.png","","","","positive","1","33","B","L","U","",""
"","","","","","html-slider-response","176","286090","0.0-168.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","53","","0","images/B_L_U_33.png","","","","positive","2","33","B","L","U","",""
"","","","","","html-slider-response","177","286986","0.0-169.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","11","","0","images/Y_L_S_44.png","","","","positive","2","44","Y","L","S","",""
"","","","","","html-slider-response","178","287746","0.0-170.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-102","","0","images/B_D_S_37.png","","","","positive","2","37","B","D","S","",""
"","","","","","html-slider-response","179","288625","0.0-171.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-78","","0","images/R_L_U_12.png","","","","positive","2","12","R","L","U","",""
"","","","","","html-slider-response","180","289305","0.0-172.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-10","","0","images/Y_L_U_02.png","","","","positive","1","02","Y","L","U","",""
"","","","","","html-slider-response","181","290089","0.0-173.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","28","","0","images/B_L_S_30.png","","","","positive","2","30","B","L","S","",""
"","","","","","html-slider-response","182","290762","0.0-174.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-42","","0","images/B_D_S_37.png","","","","positive","1","37","B","D","S","",""
"","","","","","html-slider-response","183","291401","0.0-175.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-92","","0","images/B_D_U_41.png","","","","positive","2","41","B","D","U","",""
"","","","","","html-slider-response","184","292120","0.0-176.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","38","","0","images/R_D_U_15.png","","","","positive","2","15","R","D","U","",""
"","","","","","html-slider-response","185","292993","0.0-177.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-130","","0","images/B_L_S_30.png","","","","positive","1","30","B","L","S","",""
"","","","","","html-slider-response","186","293944","0.0-178.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/R_L_S_10.png","","","","positive","1","10","R","L","S","",""
"","","","","","html-slider-response","187","294752","0.0-179.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-47","","0","images/G_L_S_23.png","","","","positive","2","23","G","L","S","",""
"","","","","","html-slider-response","188","295408","0.0-180.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-106","","0","images/G_D_U_28.png","","","","positive","2","28","G","D","U","",""
"","","","","","html-slider-response","189","296303","0.0-181.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-81","","0","images/G_L_U_26.png","","","","positive","2","26","G","L","U","",""
"","","","","","html-button-response","190","301465","0.0-182.0","pocbnf60vz","3","4660","<p>Great Job! You've finished block 5.<br></br> You have 3 block(s) left to go.<br></br></p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","191","302698","0.0-183.0","pocbnf60vz","3","1232","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>playful</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","192","303315","0.0-184.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-59","","0","images/Y_L_S_44.png","","","","playful","2","44","Y","L","S","",""
"","","","","","html-slider-response","193","303866","0.0-185.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/B_L_U_33.png","","","","playful","1","33","B","L","U","",""
"","","","","","html-slider-response","194","304464","0.0-186.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/G_D_S_27.png","","","","playful","1","27","G","D","S","",""
"","","","","","html-slider-response","195","305043","0.0-187.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/Y_L_U_02.png","","","","playful","1","02","Y","L","U","",""
"","","","","","html-slider-response","196","305623","0.0-188.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/G_D_S_27.png","","","","playful","2","27","G","D","S","",""
"","","","","","html-slider-response","197","306211","0.0-189.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/G_L_U_26.png","","","","playful","2","26","G","L","U","",""
"","","","","","html-slider-response","198","306961","0.0-190.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-111","","0","images/Y_D_S_05.png","","","","playful","1","05","Y","D","S","",""
"","","","","","html-slider-response","199","307721","0.0-191.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-67","","0","images/B_L_U_33.png","","","","playful","2","33","B","L","U","",""
"","","","","","html-slider-response","200","308737","0.0-192.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/B_L_S_30.png","","","","playful","1","30","B","L","S","",""
"","","","","","html-slider-response","201","309793","0.0-193.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-95","","0","images/R_D_U_15.png","","","","playful","2","15","R","D","U","",""
"","","","","","html-slider-response","202","310793","0.0-194.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-149","","0","images/G_L_S_23.png","","","","playful","1","23","G","L","S","",""
"","","","","","html-slider-response","203","311632","0.0-195.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-98","","0","images/R_L_U_12.png","","","","playful","2","12","R","L","U","",""
"","","","","","html-slider-response","204","312177","0.0-196.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-135","","0","images/R_D_S_13.png","","","","playful","2","13","R","D","S","",""
"","","","","","html-slider-response","205","312810","0.0-197.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-135","","0","images/G_L_U_26.png","","","","playful","1","26","G","L","U","",""
"","","","","","html-slider-response","206","313537","0.0-198.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-56","","0","images/G_D_U_28.png","","","","playful","1","28","G","D","U","",""
"","","","","","html-slider-response","207","314144","0.0-199.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","24","","0","images/B_D_U_41.png","","","","playful","1","41","B","D","U","",""
"","","","","","html-slider-response","208","314921","0.0-200.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-98","","0","images/B_D_S_37.png","","","","playful","2","37","B","D","S","",""
"","","","","","html-slider-response","209","315633","0.0-201.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-80","","0","images/Y_L_S_44.png","","","","playful","1","44","Y","L","S","",""
"","","","","","html-slider-response","210","316569","0.0-202.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","27","","0","images/B_D_S_37.png","","","","playful","1","37","B","D","S","",""
"","","","","","html-slider-response","211","317168","0.0-203.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-62","","0","images/Y_D_U_07.png","","","","playful","2","07","Y","D","U","",""
"","","","","","html-slider-response","212","317737","0.0-204.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","16","","0","images/Y_D_U_07.png","","","","playful","1","07","Y","D","U","",""
"","","","","","html-slider-response","213","318616","0.0-205.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-70","","0","images/G_D_U_28.png","","","","playful","2","28","G","D","U","",""
"","","","","","html-slider-response","214","319560","0.0-206.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-123","","0","images/Y_D_S_05.png","","","","playful","2","05","Y","D","S","",""
"","","","","","html-slider-response","215","320239","0.0-207.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-89","","0","images/R_L_S_10.png","","","","playful","1","10","R","L","S","",""
"","","","","","html-slider-response","216","320758","0.0-208.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-65","","0","images/G_L_S_23.png","","","","playful","2","23","G","L","S","",""
"","","","","","html-slider-response","217","321529","0.0-209.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-140","","0","images/R_L_S_10.png","","","","playful","2","10","R","L","S","",""
"","","","","","html-slider-response","218","322119","0.0-210.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-80","","0","images/B_D_U_41.png","","","","playful","2","41","B","D","U","",""
"","","","","","html-slider-response","219","322721","0.0-211.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-80","","0","images/B_L_S_30.png","","","","playful","2","30","B","L","S","",""
"","","","","","html-slider-response","220","323440","0.0-212.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-43","","0","images/Y_L_U_02.png","","","","playful","2","02","Y","L","U","",""
"","","","","","html-slider-response","221","324208","0.0-213.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","9","","0","images/R_D_U_15.png","","","","playful","1","15","R","D","U","",""
"","","","","","html-slider-response","222","324758","0.0-214.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-54","","0","images/R_D_S_13.png","","","","playful","1","13","R","D","S","",""
"","","","","","html-slider-response","223","325351","0.0-215.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-90","","0","images/R_L_U_12.png","","","","playful","1","12","R","L","U","",""
"","","","","","html-button-response","224","328156","0.0-216.0","pocbnf60vz","3","2302","<p>Great Job! You've finished block 6.<br></br> You have 2 block(s) left to go.<br></br></p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","225","328756","0.0-217.0","pocbnf60vz","3","599","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>exciting</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","226","329495","0.0-218.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-36","","0","images/Y_L_U_02.png","","","","exciting","1","02","Y","L","U","",""
"","","","","","html-slider-response","227","330503","0.0-219.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","62","","0","images/R_L_U_12.png","","","","exciting","2","12","R","L","U","",""
"","","","","","html-slider-response","228","331222","0.0-220.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-158","","0","images/G_D_S_27.png","","","","exciting","2","27","G","D","S","",""
"","","","","","html-slider-response","229","332262","0.0-221.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","41","","0","images/R_L_S_10.png","","","","exciting","2","10","R","L","S","",""
"","","","","","html-slider-response","230","333119","0.0-222.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-134","","0","images/G_L_S_23.png","","","","exciting","1","23","G","L","S","",""
"","","","","","html-slider-response","231","334031","0.0-223.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","70","","0","images/Y_D_S_05.png","","","","exciting","2","05","Y","D","S","",""
"","","","","","html-slider-response","232","334662","0.0-224.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-53","","0","images/R_D_S_13.png","","","","exciting","1","13","R","D","S","",""
"","","","","","html-slider-response","233","335270","0.0-225.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-120","","0","images/R_D_U_15.png","","","","exciting","1","15","R","D","U","",""
"","","","","","html-slider-response","234","336190","0.0-226.0","pocbnf60vz","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >exciting</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-102","","0","images/R_L_U_12.png","","","","exciting","1","12","R","L","U","",""
